Contig	Protein ID	Start	Stop	Strand	size_aa	pI	Mol_weight_kDa	Instability_index	Description	Source	Perc_ID	Perc_Cov	E-value	Refinement	PVOG	Perc_ID	Perc_Cov	E-value
LOC_1089	LOC_1089_3	1715	2804	1	362	9.15301513672	41.86743	30.2409392265	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0275	86.0	93.8080495356	1.9e-56
LOC_109	LOC_109_1	544	871	1	108	5.64105224609	12.08714	23.6333333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1090	LOC_1090_1	22	415	1	130	6.10552978516	15.31217	15.9384615385	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1092	LOC_1092_1	55	307	1	83	8.81744384766	9.08828	46.786746988	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1092	LOC_1092_2	410	1736	1	441	8.21197509766	47.58142	33.2573696145	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1092	LOC_1092_3	1751	2228	-1	158	9.58746337891	16.96232	55.4734177215	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1093	LOC_1093_1	121	601	1	159	9.16497802734	18.5532	35.6201257862	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1093	LOC_1093_2	543	1788	1	414	5.13482666016	44.90158	27.8570289855	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1094	LOC_1094_1	633	1023	-1	129	8.09844970703	14.30559	43.0728682171	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1095	LOC_1095_1	100	613	-1	170	9.19293212891	20.73295	46.0488235294	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1095	LOC_1095_2	615	1287	-1	223	8.52557373047	26.59396	45.8579820628	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0233	92.0	85.447761194	2.4e-39
LOC_1096	LOC_1096_1	200	413	-1	70	9.41424560547	8.38836	70.7814285714	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1096	LOC_1096_2	402	885	-1	160	8.98150634766	19.00629	29.54125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1096	LOC_1096_3	918	1236	-1	105	5.69610595703	12.71092	35.1028571429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1096	LOC_1096_4	1254	1473	-1	72	5.04718017578	8.40837	20.7875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1096	LOC_1096_5	1503	1710	-1	68	5.12225341797	7.79948	48.6529411765	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1096	LOC_1096_6	1722	1914	-1	63	5.47296142578	7.12302	48.8	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1097	LOC_1097_1	11	1220	1	402	4.51873779297	44.57558	22.9940298507	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1098	LOC_1098_1	69	324	1	84	8.74749755859	9.15452	22.7654761905	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1098	LOC_1098_2	326	437	1	36	4.94464111328	4.09182	20.8222222222	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1098	LOC_1098_3	455	1001	1	181	4.96380615234	20.29569	18.3027624309	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0157	74.0	53.5135135135	5.3e-06
LOC_1099	LOC_1099_1	193	1786	1	530	4.31451416016	60.15187	29.8913207547	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_11	LOC_11_1	48	252	-1	67	4.52056884766	7.47693	79.3507462687	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_11	LOC_11_2	687	1740	-1	350	5.08294677734	38.16898	20.1377714286	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_110	LOC_110_1	54	2385	1	776	6.26971435547	88.51174	24.2952319588	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1101	LOC_1101_1	136	1396	1	419	8.07855224609	48.54809	46.5229355609	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1101	LOC_1101_2	1392	2550	1	385	8.93731689453	44.53896	26.8571428571	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1102	LOC_1102_1	432	1092	1	219	11.286315918	24.22298	57.8196347032	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1104	LOC_1104_1	1005	1194	-1	62	5.85296630859	7.11511	54.7661290323	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1105	LOC_1105_1	56	1697	1	546	8.00811767578	63.77899	37.6577655678	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1106	LOC_1106_1	1198	1369	1	56	5.09588623047	6.58252	47.8803571429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1107	LOC_1107_1	55	2188	1	710	6.19500732422	77.33497	29.5183098592	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1108	LOC_1108_1	164	509	1	114	9.22540283203	12.03966	29.0052631579	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1108	LOC_1108_2	412	1231	-1	272	6.17425537109	29.76073	27.35625	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1109	LOC_1109_1	52	1198	-1	381	5.21624755859	42.51812	30.2496062992	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1110	LOC_1110_1	99	381	1	93	7.86761474609	10.21248	31.8860215054	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1110	LOC_1110_2	406	1861	1	484	9.52093505859	55.02193	38.1719421488	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1110	LOC_1110_3	1865	3062	1	398	7.11090087891	46.23217	42.1914572864	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1111	LOC_1111_1	248	446	-1	65	11.0101928711	7.44731	37.3892307692	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1112	LOC_1112_1	375	912	1	178	11.3584594727	20.7689	70.8438202247	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1113	LOC_1113_1	538	865	1	108	9.83135986328	12.77543	21.4519444444	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG1831	89.0	74.7663551402	1.2e-17
LOC_1113	LOC_1113_2	876	1122	1	81	3.99725341797	9.14369	35.9209876543	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1114	LOC_1114_1	354	1812	1	485	8.83111572266	55.9481	44.204	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1115	LOC_1115_1	5	332	1	108	9.18243408203	12.85823	51.312962963	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1115	LOC_1115_2	336	954	1	205	9.39666748047	24.42894	50.5234146341	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1115	LOC_1115_3	1141	2020	-1	292	11.0076293945	32.56933	33.3003424658	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1116	LOC_1116_1	63	420	1	118	5.40130615234	13.71009	37.9186440678	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1116	LOC_1116_2	438	1059	1	206	5.99200439453	24.02266	34.4970873786	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1116	LOC_1116_3	1069	1621	1	183	4.29388427734	21.32868	50.5465027322	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1117	LOC_1117_1	295	604	1	102	6.96063232422	11.97403	65.0303921569	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1118	LOC_1118_1	189	495	1	101	5.61419677734	11.55186	42.5762376238	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1118	LOC_1118_2	613	2110	-1	498	4.42169189453	52.77143	27.2881526104	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1118	LOC_1118_3	2221	2701	-1	159	9.36041259766	17.81476	35.0736477987	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1119	LOC_1119_1	656	848	1	63	9.89239501953	7.35667	28.1936507937	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_112	LOC_112_1	102	654	1	183	5.40679931641	21.49378	41.5323497268	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_112	LOC_112_2	732	951	-1	72	9.62908935547	8.38641	22.4777777778	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_112	LOC_112_3	1003	1450	-1	148	5.09576416016	17.60541	18.3925675676	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_112	LOC_112_4	1467	1989	-1	173	9.80572509766	20.74846	34.1809248555	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1120	LOC_1120_1	6	633	1	208	9.34759521484	23.70545	27.9615384615	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1121	LOC_1121_1	56	374	1	105	4.52154541016	11.4023	34.560952381	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1121	LOC_1121_2	398	980	-1	193	9.04998779297	22.18497	46.0953367876	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1121	LOC_1121_3	1061	1853	-1	263	9.53253173828	30.56062	43.6741825095	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1122	LOC_1122_1	80	629	-1	182	4.90057373047	20.92922	31.4054945055	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1122	LOC_1122_2	826	1684	-1	285	9.34454345703	32.40286	52.207754386	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1123	LOC_1123_1	192	723	1	176	8.85223388672	20.24225	60.0057386364	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1124	LOC_1124_1	16	331	1	104	9.84417724609	12.37969	51.15	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG5107	91.0	65.0	0.00089
LOC_1124	LOC_1124_2	330	642	1	103	4.23443603516	12.02796	19.0155339806	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1125	LOC_1125_1	99	291	-1	63	4.11297607422	7.15263	16.4666666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1125	LOC_1125_2	621	1842	-1	406	4.42083740234	45.49796	30.0642857143	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1127	LOC_1127_1	978	1155	1	58	6.09051513672	6.48346	32.9189655172	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1128	LOC_1128_1	45	558	1	170	5.81317138672	19.65631	42.4905882353	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1128	LOC_1128_2	585	1011	1	141	4.89447021484	15.58125	24.1695035461	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1129	LOC_1129_1	66	1344	-1	425	5.82635498047	47.274	36.8762352941	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1129	LOC_1129_2	1581	2802	-1	406	5.38726806641	43.4325	28.1000246305	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_113	LOC_113_1	498	1449	-1	316	5.28167724609	34.95613	41.3393037975	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_113	LOC_113_2	1637	1907	-1	89	5.61895751953	10.32455	43.0078651685	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1130	LOC_1130_1	232	1573	1	446	9.67108154297	50.41152	28.0175336323	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1131	LOC_1131_1	2476	2848	-1	123	9.47967529297	14.02193	44.4276422764	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1132	LOC_1132_1	121	1279	-1	385	5.12628173828	42.58894	27.387038961	Hypothetical protein	NO_HIT	NA	NA	NA	YES	FAM002122	76.0	81.8181818182	1.6e-07
LOC_1133	LOC_1133_1	89	1193	-1	367	7.61138916016	40.43458	31.5811989101	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1135	LOC_1135_1	406	784	-1	125	6.80767822266	13.44204	25.816	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1135	LOC_1135_2	803	1082	-1	92	10.1290893555	10.56812	50.327173913	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1137	LOC_1137_1	709	1468	-1	252	9.35565185547	28.92415	38.1313492063	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1138	LOC_1138_1	354	951	1	198	10.2340698242	22.6319	48.2616666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1139	LOC_1139_1	1816	2728	-1	303	4.41448974609	32.83666	49.7785478548	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1139	LOC_1139_2	2851	4702	-1	616	4.59954833984	67.62214	34.4324837662	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_114	LOC_114_1	61	1162	1	366	8.44720458984	42.58634	35.8566393443	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_114	LOC_114_2	1250	2741	-1	496	5.74493408203	57.05794	42.5256048387	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1140	LOC_1140_1	237	795	-1	185	9.45391845703	19.6733	32.7681081081	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1141	LOC_1141_1	33	381	1	115	4.29339599609	13.32034	44.9644347826	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1141	LOC_1141_2	1084	1582	-1	165	10.6742553711	18.41125	46.9236969697	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1141	LOC_1141_3	1594	2056	-1	153	7.63885498047	16.58297	46.1450980392	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1142	LOC_1142_1	251	602	-1	116	7.96685791016	13.02952	32.5663793103	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1145	LOC_1145_1	772	1192	-1	139	10.4487915039	15.83121	22.9417985612	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1146	LOC_1146_1	12	309	1	98	4.38861083984	11.23085	25.0765306122	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1146	LOC_1146_2	408	1248	-1	279	9.49029541016	33.47325	65.1035842294	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1146	LOC_1146_3	1309	2107	-1	265	9.01495361328	30.0793	39.4253207547	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1147	LOC_1147_1	204	777	1	190	11.539855957	21.962	59.34	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1147	LOC_1147_2	802	1096	-1	97	5.22723388672	11.28049	26.9824742268	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_115	LOC_115_1	295	1693	1	465	6.36566162109	54.68968	36.5238924731	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_115	LOC_115_2	1754	1934	1	59	5.77386474609	7.10203	60.6593220339	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_115	LOC_115_3	1989	3195	-1	401	5.63983154297	46.51635	35.8082543641	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1151	LOC_1151_1	100	265	1	54	4.37933349609	5.68216	16.9314814815	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1151	LOC_1151_2	273	552	1	92	7.93353271484	10.49672	66.4805434783	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1151	LOC_1151_3	621	1218	-1	198	9.20440673828	21.19673	38.2545454545	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1151	LOC_1151_4	1302	2280	-1	325	9.98052978516	36.05476	41.7572923077	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1155	LOC_1155_1	67	592	1	174	6.31585693359	19.98716	30.4040229885	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1156	LOC_1156_1	63	1455	-1	463	4.21893310547	53.78723	34.6784449244	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1157	LOC_1157_1	16	1507	1	496	9.28887939453	53.33977	25.5326814516	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1159	LOC_1159_1	25	178	-1	50	4.03692626953	5.65443	35.3762	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1159	LOC_1159_2	217	412	-1	64	4.77789306641	6.86163	37.64703125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1159	LOC_1159_3	1060	1249	-1	62	4.71502685547	6.85454	22.8774193548	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_116	LOC_116_1	169	1327	1	385	8.42474365234	44.14884	35.1493506494	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1160	LOC_1160_1	86	836	1	249	8.76007080078	26.47333	45.4345381526	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1160	LOC_1160_2	872	1199	1	108	9.46392822266	12.05535	38.3768518519	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1161	LOC_1161_1	511	1267	-1	251	9.02459716797	27.63478	40.3788844622	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1162	LOC_1162_1	54	1539	1	494	4.95806884766	56.01928	37.7052631579	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1164	LOC_1164_1	714	999	1	94	5.65484619141	11.14226	61.8127659574	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1164	LOC_1164_2	1068	1236	1	55	4.64447021484	6.80452	52.8945454545	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1164	LOC_1164_3	1232	1379	1	48	10.1461791992	5.40014	-1.96458333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1164	LOC_1164_4	1487	2078	1	196	5.70843505859	23.74612	61.1637755102	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1164	LOC_1164_5	2144	2672	1	175	5.78558349609	20.29448	56.7429714286	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1164	LOC_1164_6	2692	2926	1	77	6.56976318359	9.20644	23.0116883117	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1164	LOC_1164_7	3175	3412	1	78	8.86029052734	9.06723	50.2128205128	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG8288	94.0	75.4716981132	5.6e-05
LOC_1164	LOC_1164_8	3479	3662	1	60	6.21575927734	6.84391	69.5633333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1165	LOC_1165_1	285	1155	-1	289	6.56695556641	33.23364	39.9660899654	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1165	LOC_1165_2	1502	2063	1	186	5.97674560547	21.23649	47.9973655914	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1165	LOC_1165_3	2181	2427	1	81	5.15582275391	9.14294	57.8740740741	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0267	88.0	55.0561797753	9.1e-07
LOC_1165	LOC_1165_4	2427	2709	1	93	6.90228271484	11.15557	53.9161290323	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1166	LOC_1166_1	121	1015	1	297	9.28399658203	34.0711	33.7421548822	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1167	LOC_1167_1	8	326	-1	105	10.1686401367	12.77826	53.7447619048	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1168	LOC_1168_1	275	596	1	106	7.02166748047	12.62301	83.4433962264	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1169	LOC_1169_1	551	1322	-1	256	8.80181884766	26.47363	56.89765625	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_117	LOC_117_1	22	787	1	254	4.55377197266	28.42791	47.6126377953	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_117	LOC_117_2	803	2360	1	518	4.99139404297	57.46738	36.1876833977	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1170	LOC_1170_1	81	1275	-1	397	5.20147705078	43.92043	29.7723173804	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1171	LOC_1171_1	159	945	-1	261	5.96722412109	28.93425	40.3249042146	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1172	LOC_1172_1	69	738	1	222	4.96014404297	25.86651	31.3131081081	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1172	LOC_1172_2	751	1837	1	361	5.51348876953	43.17859	39.7737396122	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1173	LOC_1173_1	425	923	1	165	4.99908447266	17.62339	22.4060606061	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1173	LOC_1173_2	904	1765	-1	286	4.90142822266	30.03088	41.6972027972	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1174	LOC_1174_1	671	932	-1	86	9.42034912109	9.47883	40.6953488372	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1174	LOC_1174_2	1105	1396	-1	96	8.67828369141	10.98549	48.978125	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG1045	85.0	55.0458715596	0.0001
LOC_1175	LOC_1175_1	524	1025	-1	166	4.98419189453	18.21151	30.8060240964	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1176	LOC_1176_1	14	779	1	254	5.12152099609	28.06213	30.1047244094	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1176	LOC_1176_2	878	2477	1	532	5.83624267578	60.21526	35.5628383459	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1177	LOC_1177_1	86	1532	-1	481	6.71124267578	54.53839	31.4004365904	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1178	LOC_1178_1	41	1475	1	477	4.98284912109	52.79622	24.3526205451	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_118	LOC_118_1	104	1394	1	429	5.67156982422	47.7901	20.4522843823	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1180	LOC_1180_1	136	721	-1	194	9.53741455078	22.49903	53.1691237113	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1182	LOC_1182_1	5	596	1	196	11.3858032227	22.06972	34.4857142857	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0572	87.0	78.7096774194	7.3e-09
LOC_1182	LOC_1182_2	632	1103	1	156	4.56671142578	17.76426	32.0294871795	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1182	LOC_1182_3	1089	1416	-1	108	9.42913818359	13.2386	62.2712962963	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1183	LOC_1183_1	513	1065	-1	183	8.29498291016	20.59093	24.6016393443	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1184	LOC_1184_1	4	244	1	79	9.71514892578	9.14447	61.9278481013	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1184	LOC_1184_2	769	1873	-1	367	8.99017333984	40.84694	47.3016893733	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1184	LOC_1184_3	1957	2227	-1	89	9.41033935547	10.17431	33.5775280899	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1185	LOC_1185_1	165	1185	1	339	5.05865478516	36.92164	32.6643362832	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1185	LOC_1185_2	1561	1861	-1	99	4.30853271484	10.82285	41.5252525253	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1186	LOC_1186_1	1010	1760	1	249	8.62823486328	28.67041	35.602811245	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1187	LOC_1187_1	520	1801	-1	426	9.11517333984	48.38129	27.1269953052	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1187	LOC_1187_2	1814	3473	-1	552	4.30377197266	59.31815	27.0150543478	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1188	LOC_1188_1	68	1031	-1	320	5.03253173828	35.96958	40.35096875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1189	LOC_1189_1	279	819	1	179	9.37969970703	20.02098	19.4346368715	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
