Contig	Protein ID	Start	Stop	Strand	size_aa	pI	Mol_weight_kDa	Instability_index	Description	Source	Perc_ID	Perc_Cov	E-value	Refinement	PVOG	Perc_ID	Perc_Cov	E-value
ERR1913076_Contig_81253_423.45:1.4288	ERR1913076_Contig_81253_423.45:1.4288_1	53	698	1	214	4.65081787109	24.32706	47.0658878505	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11389_326.373:1.2834	ERR1913076_Contig_11389_326.373:1.2834_1	60	330	1	89	8.75299072266	10.40172	41.9966292135	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_71854_311.665:1.2101	ERR1913076_Contig_71854_311.665:1.2101_1	24	540	1	171	9.55291748047	19.36482	26.8210526316	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_55278_18.3304:1.2889	ERR1913076_Contig_55278_18.3304:1.2889_1	109	1045	-1	311	7.73345947266	33.52211	46.1077170418	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_24647_491.307:1.1380	ERR1913076_Contig_24647_491.307:1.1380_1	442	1081	-1	212	6.40570068359	23.50535	52.6184433962	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_20313_422.318:1.1039	ERR1913076_Contig_20313_422.318:1.1039_1	33	1005	1	323	8.27508544922	37.68202	58.7634674923	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_86417_385.547:1.1463	ERR1913076_Contig_86417_385.547:1.1463_1	34	718	1	227	5.07305908203	25.13333	43.2211453744	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_86417_385.547:1.1463	ERR1913076_Contig_86417_385.547:1.1463_2	844	1450	1	201	9.40362548828	22.98829	35.9801492537	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_20106_19.1284:1.1702	ERR1913076_Contig_20106_19.1284:1.1702_1	67	1387	1	439	4.37811279297	50.14346	35.320501139	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_23361_378.592:1.22688	ERR1913076_Contig_23361_378.592:1.22688_1	37	1156	1	372	5.91790771484	43.69765	39.8320430108	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_72540_400.989:1.6849	ERR1913076_Contig_72540_400.989:1.6849_1	159	1719	-1	519	8.71160888672	60.07126	34.1740077071	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG7734	80.0	69.1304347826	0.00034
ERR1913076_Contig_72540_400.989:1.6849	ERR1913076_Contig_72540_400.989:1.6849_2	1726	2191	-1	154	6.38592529297	17.27642	39.8805194805	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_72540_400.989:1.6849	ERR1913076_Contig_72540_400.989:1.6849_3	2420	2702	-1	93	7.16693115234	10.36665	15.4516129032	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_25913_9.21275:1.1651	ERR1913076_Contig_25913_9.21275:1.1651_1	734	1013	-1	92	9.51275634766	10.40501	21.6402173913	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_31933_390.959:1.1398	ERR1913076_Contig_31933_390.959:1.1398_1	102	1458	1	451	5.91082763672	50.05442	30.6776053215	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_31933_390.959:1.1398	ERR1913076_Contig_31933_390.959:1.1398_2	1467	2427	-1	319	7.05767822266	36.53012	46.2329467085	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91033_12.7697:1.3099	ERR1913076_Contig_91033_12.7697:1.3099_1	56	737	1	226	5.13201904297	24.86568	16.9638053097	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_72359_381.781:1.2964	ERR1913076_Contig_72359_381.781:1.2964_1	1260	1851	-1	196	4.56829833984	21.39025	19.4193877551	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_72359_381.781:1.2964	ERR1913076_Contig_72359_381.781:1.2964_2	1912	2431	-1	172	5.24176025391	18.6447	32.5720930233	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0577	95.0	94.7058823529	9.1e-27
ERR1913076_Contig_72359_381.781:1.2964	ERR1913076_Contig_72359_381.781:1.2964_3	2447	3902	-1	484	4.66412353516	52.16485	30.0696280992	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_72359_381.781:1.2964	ERR1913076_Contig_72359_381.781:1.2964_4	3914	4172	-1	85	9.06182861328	9.72492	35.4023529412	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_72359_381.781:1.2964	ERR1913076_Contig_72359_381.781:1.2964_5	4168	4681	-1	170	4.47686767578	18.97486	47.4152941176	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG8876	80.0	58.3333333333	0.00012
ERR1913076_Contig_72359_381.781:1.2964	ERR1913076_Contig_72359_381.781:1.2964_6	4680	5403	-1	240	10.0780639648	26.09591	32.0158333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_6625_19.0493:1.1502	ERR1913076_Contig_6625_19.0493:1.1502_1	78	528	1	149	6.82586669922	16.39529	39.9046979866	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_49184_30.0148:1.1171	ERR1913076_Contig_49184_30.0148:1.1171_1	42	846	1	267	4.25189208984	30.52244	31.0951310861	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_26578_485.275:1.1898	ERR1913076_Contig_26578_485.275:1.1898_1	243	984	1	246	9.22283935547	28.80929	23.5740243902	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_28561_10.5851:1.1348	ERR1913076_Contig_28561_10.5851:1.1348_1	132	567	-1	144	7.68951416016	16.21387	46.1152777778	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_28561_10.5851:1.1348	ERR1913076_Contig_28561_10.5851:1.1348_2	904	1456	-1	183	5.47491455078	19.03752	13.1043715847	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_58295_22.1871:1.1875	ERR1913076_Contig_58295_22.1871:1.1875_1	211	505	1	97	4.38433837891	10.76425	11.3896907216	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_58295_22.1871:1.1875	ERR1913076_Contig_58295_22.1871:1.1875_2	530	890	1	119	4.12933349609	13.09374	30.4740336134	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_12301_7.43137:1.1040	ERR1913076_Contig_12301_7.43137:1.1040_1	18	1704	1	561	5.39813232422	64.76384	38.0503208556	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_84712_455.286:1.9853	ERR1913076_Contig_84712_455.286:1.9853_1	230	1157	-1	308	5.54803466797	35.16062	44.0720779221	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29130_312.163:1.1039	ERR1913076_Contig_29130_312.163:1.1039_1	160	442	-1	93	9.99603271484	10.21627	16.1634408602	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29130_312.163:1.1039	ERR1913076_Contig_29130_312.163:1.1039_2	556	1063	-1	168	5.22296142578	19.54108	51.7095833333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29614_282.784:1.3987	ERR1913076_Contig_29614_282.784:1.3987_1	585	945	-1	119	5.19464111328	13.43582	30.046302521	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_39262_17.721:1.2475	ERR1913076_Contig_39262_17.721:1.2475_1	778	1192	-1	137	10.1854858398	15.7329	44.7197080292	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11640_13.7127:1.1120	ERR1913076_Contig_11640_13.7127:1.1120_1	42	510	-1	155	9.78643798828	18.21365	36.1335483871	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11640_13.7127:1.1120	ERR1913076_Contig_11640_13.7127:1.1120_2	679	1525	-1	281	8.73858642578	32.8961	57.0661921708	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_11640_13.7127:1.1120	ERR1913076_Contig_11640_13.7127:1.1120_3	1712	3431	-1	572	6.29962158203	66.133	37.2674825175	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18734_397.458:1.1080	ERR1913076_Contig_18734_397.458:1.1080_1	280	706	-1	141	4.99359130859	16.34708	39.5227659574	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18734_397.458:1.1080	ERR1913076_Contig_18734_397.458:1.1080_2	781	1759	-1	325	6.12091064453	38.77145	51.6333230769	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG4142	80.0	53.9325842697	1.2e-24
ERR1913076_Contig_18734_397.458:1.1080	ERR1913076_Contig_18734_397.458:1.1080_3	1758	2187	-1	142	9.43328857422	15.85247	34.9183098592	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_14306_358.324:1.2169	ERR1913076_Contig_14306_358.324:1.2169_1	43	892	1	282	4.26690673828	31.13131	38.3932624113	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_14306_358.324:1.2169	ERR1913076_Contig_14306_358.324:1.2169_2	893	1340	1	148	5.02191162109	17.15283	29.9831756757	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_85279_494.418:1.2725	ERR1913076_Contig_85279_494.418:1.2725_1	2	197	-1	64	7.79425048828	6.98285	49.175	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_85279_494.418:1.2725	ERR1913076_Contig_85279_494.418:1.2725_2	346	853	1	168	5.19830322266	19.67175	32.8595238095	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_85279_494.418:1.2725	ERR1913076_Contig_85279_494.418:1.2725_3	1715	2804	1	362	9.15301513672	41.86743	30.2409392265	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0275	86.0	93.8080495356	1.9e-56
ERR1913076_Contig_37984_425.43:1.1728	ERR1913076_Contig_37984_425.43:1.1728_1	544	871	1	108	5.64105224609	12.08714	23.6333333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_43417_366.094:1.1451	ERR1913076_Contig_43417_366.094:1.1451_1	22	415	1	130	6.10552978516	15.31217	15.9384615385	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_5061_425.242:1.2473	ERR1913076_Contig_5061_425.242:1.2473_1	55	307	1	83	8.81744384766	9.08828	46.786746988	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_5061_425.242:1.2473	ERR1913076_Contig_5061_425.242:1.2473_2	410	1736	1	441	8.21197509766	47.58142	33.2573696145	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_5061_425.242:1.2473	ERR1913076_Contig_5061_425.242:1.2473_3	1751	2228	-1	158	9.58746337891	16.96232	55.4734177215	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_79779_434.919:1.1677	ERR1913076_Contig_79779_434.919:1.1677_1	121	601	1	159	9.16497802734	18.5532	35.6201257862	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_79779_434.919:1.1677	ERR1913076_Contig_79779_434.919:1.1677_2	543	1788	1	414	5.13482666016	44.90158	27.8570289855	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_22040_23.1618:1.1818	ERR1913076_Contig_22040_23.1618:1.1818_1	633	1023	-1	129	8.09844970703	14.30559	43.0728682171	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_45569_12.4383:1.1131	ERR1913076_Contig_45569_12.4383:1.1131_1	100	613	-1	170	9.19293212891	20.73295	46.0488235294	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_45569_12.4383:1.1131	ERR1913076_Contig_45569_12.4383:1.1131_2	615	1287	-1	223	8.52557373047	26.59396	45.8579820628	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0233	92.0	85.447761194	2.4e-39
ERR1913076_Contig_92773_408.23:1.1793	ERR1913076_Contig_92773_408.23:1.1793_1	200	413	-1	70	9.41424560547	8.38836	70.7814285714	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_92773_408.23:1.1793	ERR1913076_Contig_92773_408.23:1.1793_2	402	885	-1	160	8.98150634766	19.00629	29.54125	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_92773_408.23:1.1793	ERR1913076_Contig_92773_408.23:1.1793_3	918	1236	-1	105	5.69610595703	12.71092	35.1028571429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_92773_408.23:1.1793	ERR1913076_Contig_92773_408.23:1.1793_4	1254	1473	-1	72	5.04718017578	8.40837	20.7875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_92773_408.23:1.1793	ERR1913076_Contig_92773_408.23:1.1793_5	1503	1710	-1	68	5.12225341797	7.79948	48.6529411765	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_92773_408.23:1.1793	ERR1913076_Contig_92773_408.23:1.1793_6	1722	1914	-1	63	5.47296142578	7.12302	48.8	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_63142_98.9015:1.2386	ERR1913076_Contig_63142_98.9015:1.2386_1	11	1220	1	402	4.51873779297	44.57558	22.9940298507	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_55097_7.2919:1.1613	ERR1913076_Contig_55097_7.2919:1.1613_1	69	324	1	84	8.74749755859	9.15452	22.7654761905	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_55097_7.2919:1.1613	ERR1913076_Contig_55097_7.2919:1.1613_2	326	437	1	36	4.94464111328	4.09182	20.8222222222	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_55097_7.2919:1.1613	ERR1913076_Contig_55097_7.2919:1.1613_3	455	1001	1	181	4.96380615234	20.29569	18.3027624309	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0157	74.0	53.5135135135	5.3e-06
ERR1913076_Contig_63673_417.4:1.3742	ERR1913076_Contig_63673_417.4:1.3742_1	193	1786	1	530	4.31451416016	60.15187	29.8913207547	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_12809_372.327:1.2684	ERR1913076_Contig_12809_372.327:1.2684_1	48	252	-1	67	4.52056884766	7.47693	79.3507462687	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_12809_372.327:1.2684	ERR1913076_Contig_12809_372.327:1.2684_2	687	1740	-1	350	5.08294677734	38.16898	20.1377714286	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_92621_409.345:1.2907	ERR1913076_Contig_92621_409.345:1.2907_1	54	2385	1	776	6.26971435547	88.51174	24.2952319588	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_72768_622.852:1.1422	ERR1913076_Contig_72768_622.852:1.1422_1	136	1396	1	419	8.07855224609	48.54809	46.5229355609	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_72768_622.852:1.1422	ERR1913076_Contig_72768_622.852:1.1422_2	1392	2550	1	385	8.93731689453	44.53896	26.8571428571	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_13279_326.097:1.2366	ERR1913076_Contig_13279_326.097:1.2366_1	432	1092	1	219	11.286315918	24.22298	57.8196347032	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_58809_394.53:1.1372	ERR1913076_Contig_58809_394.53:1.1372_1	1005	1194	-1	62	5.85296630859	7.11511	54.7661290323	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_70709_222.196:1.2203	ERR1913076_Contig_70709_222.196:1.2203_1	56	1697	1	546	8.00811767578	63.77899	37.6577655678	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_2449_314.781:1.1474	ERR1913076_Contig_2449_314.781:1.1474_1	1198	1369	1	56	5.09588623047	6.58252	47.8803571429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29441_342.651:1.3134	ERR1913076_Contig_29441_342.651:1.3134_1	55	2188	1	710	6.19500732422	77.33497	29.5183098592	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_74910_386.226:1.1201	ERR1913076_Contig_74910_386.226:1.1201_1	164	509	1	114	9.22540283203	12.03966	29.0052631579	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_74910_386.226:1.1201	ERR1913076_Contig_74910_386.226:1.1201_2	412	1231	-1	272	6.17425537109	29.76073	27.35625	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_10957_446.791:1.1141	ERR1913076_Contig_10957_446.791:1.1141_1	52	1198	-1	381	5.21624755859	42.51812	30.2496062992	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_27987_382.341:1.2987	ERR1913076_Contig_27987_382.341:1.2987_1	99	381	1	93	7.86761474609	10.21248	31.8860215054	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_27987_382.341:1.2987	ERR1913076_Contig_27987_382.341:1.2987_2	406	1861	1	484	9.52093505859	55.02193	38.1719421488	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_27987_382.341:1.2987	ERR1913076_Contig_27987_382.341:1.2987_3	1865	3062	1	398	7.11090087891	46.23217	42.1914572864	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_45404_401.355:1.1546	ERR1913076_Contig_45404_401.355:1.1546_1	248	446	-1	65	11.0101928711	7.44731	37.3892307692	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_37236_589.291:1.1797	ERR1913076_Contig_37236_589.291:1.1797_1	375	912	1	178	11.3584594727	20.7689	70.8438202247	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_83880_364.694:1.7223	ERR1913076_Contig_83880_364.694:1.7223_1	538	865	1	108	9.83135986328	12.77543	21.4519444444	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG1831	89.0	74.7663551402	1.2e-17
ERR1913076_Contig_83880_364.694:1.7223	ERR1913076_Contig_83880_364.694:1.7223_2	876	1122	1	81	3.99725341797	9.14369	35.9209876543	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_49357_20.4389:1.1109	ERR1913076_Contig_49357_20.4389:1.1109_1	354	1812	1	485	8.83111572266	55.9481	44.204	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_52810_411.87:1.1721	ERR1913076_Contig_52810_411.87:1.1721_1	5	332	1	108	9.18243408203	12.85823	51.312962963	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_52810_411.87:1.1721	ERR1913076_Contig_52810_411.87:1.1721_2	336	954	1	205	9.39666748047	24.42894	50.5234146341	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_52810_411.87:1.1721	ERR1913076_Contig_52810_411.87:1.1721_3	1141	2020	-1	292	11.0076293945	32.56933	33.3003424658	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_88651_20.4496:1.1210	ERR1913076_Contig_88651_20.4496:1.1210_1	63	420	1	118	5.40130615234	13.71009	37.9186440678	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_88651_20.4496:1.1210	ERR1913076_Contig_88651_20.4496:1.1210_2	438	1059	1	206	5.99200439453	24.02266	34.4970873786	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_88651_20.4496:1.1210	ERR1913076_Contig_88651_20.4496:1.1210_3	1069	1621	1	183	4.29388427734	21.32868	50.5465027322	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_70061_367.816:1.1681	ERR1913076_Contig_70061_367.816:1.1681_1	295	604	1	102	6.96063232422	11.97403	65.0303921569	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_24059_452.516:1.3992	ERR1913076_Contig_24059_452.516:1.3992_1	189	495	1	101	5.61419677734	11.55186	42.5762376238	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_24059_452.516:1.3992	ERR1913076_Contig_24059_452.516:1.3992_2	613	2110	-1	498	4.42169189453	52.77143	27.2881526104	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_24059_452.516:1.3992	ERR1913076_Contig_24059_452.516:1.3992_3	2221	2701	-1	159	9.36041259766	17.81476	35.0736477987	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_6034_401.073:1.4374	ERR1913076_Contig_6034_401.073:1.4374_1	656	848	1	63	9.89239501953	7.35667	28.1936507937	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91222_8.84177:1.1126	ERR1913076_Contig_91222_8.84177:1.1126_1	102	654	1	183	5.40679931641	21.49378	41.5323497268	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91222_8.84177:1.1126	ERR1913076_Contig_91222_8.84177:1.1126_2	732	951	-1	72	9.62908935547	8.38641	22.4777777778	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91222_8.84177:1.1126	ERR1913076_Contig_91222_8.84177:1.1126_3	1003	1450	-1	148	5.09576416016	17.60541	18.3925675676	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91222_8.84177:1.1126	ERR1913076_Contig_91222_8.84177:1.1126_4	1467	1989	-1	173	9.80572509766	20.74846	34.1809248555	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_45224_349.243:1.1042	ERR1913076_Contig_45224_349.243:1.1042_1	6	633	1	208	9.34759521484	23.70545	27.9615384615	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_48257_444.739:1.1514	ERR1913076_Contig_48257_444.739:1.1514_1	56	374	1	105	4.52154541016	11.4023	34.560952381	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_48257_444.739:1.1514	ERR1913076_Contig_48257_444.739:1.1514_2	398	980	-1	193	9.04998779297	22.18497	46.0953367876	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_48257_444.739:1.1514	ERR1913076_Contig_48257_444.739:1.1514_3	1061	1853	-1	263	9.53253173828	30.56062	43.6741825095	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_27786_390.022:1.1471	ERR1913076_Contig_27786_390.022:1.1471_1	80	629	-1	182	4.90057373047	20.92922	31.4054945055	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_27786_390.022:1.1471	ERR1913076_Contig_27786_390.022:1.1471_2	826	1684	-1	285	9.34454345703	32.40286	52.207754386	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_55940_7.97488:1.3523	ERR1913076_Contig_55940_7.97488:1.3523_1	192	723	1	176	8.85223388672	20.24225	60.0057386364	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_25815_415.969:1.1547	ERR1913076_Contig_25815_415.969:1.1547_1	16	331	1	104	9.84417724609	12.37969	51.15	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG5107	91.0	65.0	0.00089
ERR1913076_Contig_25815_415.969:1.1547	ERR1913076_Contig_25815_415.969:1.1547_2	330	642	1	103	4.23443603516	12.02796	19.0155339806	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_38069_39.125:1.2716	ERR1913076_Contig_38069_39.125:1.2716_1	99	291	-1	63	4.11297607422	7.15263	16.4666666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_38069_39.125:1.2716	ERR1913076_Contig_38069_39.125:1.2716_2	621	1842	-1	406	4.42083740234	45.49796	30.0642857143	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91748_331.467:1.2241	ERR1913076_Contig_91748_331.467:1.2241_1	978	1155	1	58	6.09051513672	6.48346	32.9189655172	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_66429_42.2744:1.1456	ERR1913076_Contig_66429_42.2744:1.1456_1	45	558	1	170	5.81317138672	19.65631	42.4905882353	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_66429_42.2744:1.1456	ERR1913076_Contig_66429_42.2744:1.1456_2	585	1011	1	141	4.89447021484	15.58125	24.1695035461	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
