#Original	New
ERR1857044_NC_009333.1_1:1.1208	LOC_1
ERR1857044_Contig_52941_34.8855:1.1199	LOC_476
ERR1857044_Contig_58908_9.79593:1.1348	LOC_477
ERR1857044_Contig_20072_415.772:1.3334	LOC_478
ERR1857044_Contig_85213_40.7882:1.1479	LOC_479
ERR1857044_Contig_49048_9.05004:1.2318	LOC_480
ERR1857044_Contig_87513_11.1523:1.1852	LOC_481
ERR1857044_Contig_19086_6.01843:1.1865	LOC_482
ERR1857044_Contig_1131_38.0478:1.2928	LOC_483
ERR1857044_Contig_34313_9.8633:1.1388	LOC_484
ERR1857044_Contig_50328_9.65873:1.1280	LOC_485
ERR1857044_Contig_21887_342.1:1.2461	LOC_486
ERR1857044_Contig_47375_22.0096:1.2420	LOC_487
ERR1857044_Contig_77616_456.775:1.2821	LOC_488
ERR1857044_Contig_34902_396.271:1.4156	LOC_489
ERR1857044_Contig_33082_15.4864:1.2923	LOC_490
ERR1857044_Contig_28222_9.60644:1.1387	LOC_491
ERR1857044_Contig_55008_32.2655:1.1519	LOC_492
ERR1857044_Contig_21389_34.1299:1.1036	LOC_493
ERR1857044_Contig_17447_419.69:1.1195	LOC_494
ERR1857044_Contig_48411_417.892:1.1423	LOC_495
ERR1857044_Contig_84057_15.1037:1.1061	LOC_496
ERR1857044_Contig_43940_26.2144:1.2604	LOC_497
ERR1857044_Contig_10454_26.4563:1.3380	LOC_498
ERR1857044_Contig_25032_482.779:1.2386	LOC_499
ERR1857044_Contig_85984_7.00888:1.1709	LOC_500
ERR1857044_Contig_80816_319.9:1.1161	LOC_501
ERR1857044_Contig_51951_9.29807:1.3328	LOC_502
ERR1857044_Contig_8549_348.83:1.1117	LOC_503
ERR1857044_Contig_84323_11.8484:1.2836	LOC_504
ERR1857044_Contig_56739_318.919:1.1134	LOC_505
ERR1857044_Contig_74632_8.6047:1.1381	LOC_506
ERR1857044_Contig_45502_40.2557:1.1252	LOC_507
ERR1857044_Contig_505_14.3754:1.1738	LOC_508
ERR1857044_Contig_27918_22.8949:1.1057	LOC_509
ERR1857044_Contig_86796_36.7807:1.1771	LOC_510
ERR1857044_Contig_14945_39.3651:1.1365	LOC_511
ERR1857044_Contig_7951_13.6512:1.1161	LOC_512
ERR1857044_Contig_31596_94.8005:1.1694	LOC_513
ERR1857044_Contig_52174_18.0768:1.1022	LOC_514
ERR1857044_Contig_12545_13.86:1.1113	LOC_515
ERR1857044_Contig_5152_12.8984:1.1063	LOC_516
ERR1857044_Contig_76923_25.6561:1.1058	LOC_517
ERR1857044_Contig_17574_389.347:1.2109	LOC_518
ERR1857044_Contig_19195_37.6162:1.1479	LOC_519
ERR1857044_Contig_75809_7.44084:1.1744	LOC_520
ERR1857044_Contig_45091_436.281:1.1371	LOC_521
ERR1857044_Contig_10487_15.1453:1.1052	LOC_522
ERR1857044_Contig_32709_353.491:1.1232	LOC_523
ERR1857044_Contig_92921_10.3766:1.1053	LOC_524
ERR1857044_Contig_18383_34.8052:1.2382	LOC_525
ERR1857044_Contig_81351_373.569:1.1434	LOC_526
ERR1857044_Contig_77817_416.72:1.1373	LOC_527
ERR1857044_Contig_42866_4.82081:1.1298	LOC_528
ERR1857044_Contig_1731_13.1873:1.1798	LOC_529
ERR1857044_Contig_70386_9.19866:1.1218	LOC_530
ERR1857044_Contig_5434_12.8446:1.1860	LOC_531
ERR1857044_Contig_17332_9.2033:1.1353	LOC_532
ERR1857044_Contig_9615_356.154:1.1647	LOC_533
ERR1857044_Contig_17224_421.892:1.1406	LOC_534
ERR1857044_Contig_28097_348.817:1.2505	LOC_535
ERR1857044_Contig_16978_21.0545:1.1598	LOC_536
ERR1857044_Contig_54719_9.20118:1.1039	LOC_537
ERR1857044_Contig_49803_24.3558:1.2569	LOC_538
ERR1857044_Contig_48288_353.542:1.1063	LOC_539
ERR1857044_Contig_65801_87.2434:1.2740	LOC_540
ERR1857044_Contig_33954_393.355:1.2213	LOC_541
ERR1857044_Contig_85955_412.055:1.3436	LOC_542
ERR1857044_Contig_9221_10.1197:1.1833	LOC_543
ERR1857044_Contig_67706_470.222:1.2097	LOC_544
ERR1857044_Contig_57645_386.315:1.1279	LOC_545
ERR1857044_Contig_48364_24.992:1.1016	LOC_546
ERR1857044_Contig_32415_34.8046:1.1729	LOC_547
ERR1857044_Contig_25727_35.7333:1.1400	LOC_548
ERR1857044_Contig_83293_11.1909:1.1036	LOC_549
ERR1857044_Contig_27_420.935:1.1617	LOC_550
ERR1857044_Contig_1_444.629:1.1627	LOC_551
ERR1857044_Contig_34986_14.0333:1.1373	LOC_552
ERR1857044_Contig_51909_10.8591:1.2504	LOC_553
ERR1857044_Contig_93329_352.105:1.1217	LOC_554
ERR1857044_Contig_82459_324.303:1.1173	LOC_555
ERR1857044_Contig_35704_19.4354:1.8938	LOC_556
ERR1857044_Contig_19580_413.133:1.2409	LOC_557
ERR1857044_Contig_7855_406.075:1.1584	LOC_558
ERR1857044_Contig_19869_13.1536:1.1908	LOC_559
ERR1857044_Contig_70964_139.639:1.3899	LOC_560
ERR1857044_Contig_18946_8.04983:1.5519	LOC_561
ERR1857044_Contig_46780_20.4701:1.1209	LOC_562
ERR1857044_Contig_4718_345.197:1.1318	LOC_563
ERR1857044_Contig_33666_13.5395:1.1705	LOC_564
ERR1857044_Contig_77641_21.7174:1.1782	LOC_565
ERR1857044_Contig_36696_10.0286:1.1488	LOC_566
ERR1857044_Contig_65570_21.7405:1.2228	LOC_567
ERR1857044_Contig_77198_14.1419:1.1338	LOC_568
ERR1857044_Contig_33969_405.882:1.1854	LOC_569
ERR1857044_Contig_76543_34.6171:1.2211	LOC_570
ERR1857044_Contig_48423_30.087:1.1066	LOC_571
ERR1857044_Contig_64800_7.46249:1.1233	LOC_572
ERR1857044_Contig_78041_4.84248:1.1004	LOC_573
ERR1857044_Contig_22379_26.868:1.1073	LOC_574
ERR1857044_Contig_54511_14.6227:1.1202	LOC_575
ERR1857044_Contig_43474_22.8812:1.3631	LOC_576
ERR1857044_Contig_6156_331.869:1.1087	LOC_577
ERR1857044_Contig_79912_315.622:1.1006	LOC_578
ERR1857044_Contig_64107_15.9625:1.2181	LOC_579
ERR1857044_Contig_33506_410.269:1.1592	LOC_580
ERR1857044_Contig_14055_331.384:1.1222	LOC_581
ERR1857044_Contig_13688_12.8352:1.2987	LOC_582
ERR1857044_Contig_93630_24.2129:1.3106	LOC_583
ERR1857044_Contig_56352_6.62511:1.1199	LOC_584
ERR1857044_Contig_33176_11.6553:1.2074	LOC_585
ERR1857044_Contig_49475_11.4481:1.1167	LOC_586
ERR1857044_Contig_24741_34.1171:1.1831	LOC_587
ERR1857044_Contig_80077_23.4095:1.1500	LOC_588
ERR1857044_Contig_33352_10.2945:1.1127	LOC_589
ERR1857044_Contig_6200_8.77365:1.1394	LOC_590
ERR1857044_Contig_80301_390.713:1.1802	LOC_591
ERR1857044_Contig_34076_18.816:1.1591	LOC_592
ERR1857044_Contig_91184_9.91475:1.1369	LOC_593
ERR1857044_Contig_29572_15.6555:1.1837	LOC_594
ERR1857044_Contig_9776_10.8946:1.1377	LOC_595
ERR1857044_Contig_81765_152.453:1.2474	LOC_596
ERR1857044_Contig_93534_418.936:1.1001	LOC_597
ERR1857044_Contig_7092_15.7057:1.1624	LOC_598
ERR1857044_Contig_45939_26.7612:1.1578	LOC_599
ERR1857044_Contig_88232_10.0739:1.1657	LOC_600
ERR1857044_Contig_8129_345.511:1.1249	LOC_601
ERR1857044_Contig_33393_7.55737:1.2286	LOC_602
ERR1857044_Contig_80905_5.25967:1.1183	LOC_603
ERR1857044_Contig_6473_11.761:1.4054	LOC_604
ERR1857044_Contig_24262_478.278:1.1334	LOC_605
ERR1857044_Contig_15551_41.4052:1.1222	LOC_606
ERR1857044_Contig_58230_419.392:1.1452	LOC_607
ERR1857044_Contig_53021_36.0671:1.1228	LOC_608
ERR1857044_Contig_13653_38.2138:1.1110	LOC_609
ERR1857044_Contig_76330_10.739:1.1242	LOC_610
ERR1857044_Contig_37611_9.57356:1.1699	LOC_611
ERR1857044_Contig_64352_20.2755:1.1610	LOC_612
ERR1857044_Contig_42327_8.69386:1.1111	LOC_613
ERR1857044_Contig_13784_10.5475:1.3505	LOC_614
ERR1857044_Contig_63614_7.07019:1.3425	LOC_615
ERR1857044_Contig_7_37.4026:1.1267	LOC_616
ERR1857044_Contig_82103_38.0253:1.1600	LOC_617
ERR1857044_Contig_74511_14.5243:1.2473	LOC_618
ERR1857044_Contig_64337_23.3627:1.1429	LOC_619
ERR1857044_Contig_45193_13.9857:1.1979	LOC_620
ERR1857044_Contig_64702_9.53492:1.1280	LOC_621
ERR1857044_Contig_34066_394.701:1.2526	LOC_622
ERR1857044_Contig_45539_21.2045:1.3863	LOC_623
ERR1857044_Contig_87986_404.242:1.2413	LOC_624
ERR1857044_Contig_56572_404.467:1.2016	LOC_625
ERR1857044_Contig_46501_13.0348:1.1544	LOC_626
ERR1857044_Contig_35264_376.624:1.1633	LOC_627
ERR1857044_Contig_70062_470.601:1.1530	LOC_628
ERR1857044_Contig_15114_18.194:1.1211	LOC_629
ERR1857044_Contig_77311_9.68134:1.1065	LOC_630
ERR1857044_Contig_63946_7.1558:1.1278	LOC_631
ERR1857044_Contig_37259_6.43425:1.1328	LOC_632
ERR1857044_Contig_80634_24.6094:1.1505	LOC_633
ERR1857044_Contig_24408_412.356:1.1341	LOC_634
ERR1857044_Contig_46861_9.34746:1.3629	LOC_635
ERR1857044_Contig_17528_18.1308:1.1442	LOC_636
ERR1857044_Contig_14068_411.223:1.1039	LOC_637
ERR1857044_Contig_55469_89.4682:1.1968	LOC_638
ERR1857044_Contig_24918_7.25624:1.1382	LOC_639
ERR1857044_Contig_44314_28.4158:1.1273	LOC_640
ERR1857044_Contig_11874_6.99395:1.1012	LOC_641
ERR1857044_Contig_57701_13.9384:1.1010	LOC_642
ERR1857044_Contig_7885_13.7675:1.1921	LOC_643
ERR1857044_Contig_19075_6.30301:1.1383	LOC_644
ERR1857044_Contig_20223_18.2294:1.1502	LOC_645
ERR1857044_Contig_25692_22.6581:1.1111	LOC_646
ERR1857044_Contig_34163_311.928:1.1494	LOC_647
ERR1857044_Contig_4831_13.5859:1.2169	LOC_648
ERR1857044_Contig_2443_23.6532:1.1799	LOC_649
ERR1857044_Contig_18890_436.582:1.1312	LOC_650
ERR1857044_Contig_68856_11.4777:1.1230	LOC_651
ERR1857044_Contig_69773_39.8011:1.3198	LOC_652
ERR1857044_Contig_10633_14.7543:1.1123	LOC_653
ERR1857044_Contig_80004_319.115:1.1039	LOC_654
ERR1857044_Contig_27664_365.614:1.1189	LOC_655
ERR1857044_Contig_2325_10.5062:1.1065	LOC_656
ERR1857044_Contig_43423_20.0125:1.1776	LOC_657
ERR1857044_Contig_12373_391.973:1.3616	LOC_658
ERR1857044_Contig_91680_10.9933:1.1061	LOC_659
ERR1857044_Contig_64268_34.9725:1.2309	LOC_660
ERR1857044_Contig_64075_410.234:1.1296	LOC_661
ERR1857044_Contig_89706_20.0332:1.1645	LOC_662
ERR1857044_Contig_18051_37.7404:1.1295	LOC_663
ERR1857044_Contig_22018_23.6458:1.1059	LOC_664
ERR1857044_Contig_9971_24.0986:1.3013	LOC_665
ERR1857044_Contig_36351_10.2858:1.3673	LOC_666
ERR1857044_Contig_86247_15.9321:1.1007	LOC_667
ERR1857044_Contig_42032_22.7835:1.4085	LOC_668
ERR1857044_Contig_87204_399.683:1.1829	LOC_669
ERR1857044_Contig_29925_8.51459:1.2521	LOC_670
ERR1857044_Contig_75954_32.2574:1.1566	LOC_671
ERR1857044_Contig_29971_9.54379:1.2258	LOC_672
ERR1857044_Contig_43431_39.255:1.1859	LOC_673
ERR1857044_Contig_30358_11.9103:1.1469	LOC_674
ERR1857044_Contig_62545_18.25:1.1088	LOC_675
ERR1857044_Contig_40210_344.558:1.1691	LOC_676
ERR1857044_Contig_58683_425.645:1.1586	LOC_677
ERR1857044_Contig_3320_9.94599:1.3982	LOC_678
ERR1857044_Contig_72888_13.975:1.1419	LOC_679
ERR1857044_Contig_13270_36.5797:1.1250	LOC_680
ERR1857044_Contig_52660_24.0488:1.3567	LOC_681
ERR1857044_Contig_63016_6.57543:1.1412	LOC_682
ERR1857044_Contig_47641_343.983:1.2872	LOC_683
ERR1857044_Contig_52759_7.87494:1.2019	LOC_684
ERR1857044_Contig_85722_13.9573:1.1612	LOC_685
ERR1857044_Contig_60111_10.6023:1.2107	LOC_686
ERR1857044_Contig_55120_13.0419:1.1788	LOC_687
ERR1857044_Contig_15913_9.88841:1.1642	LOC_688
ERR1857044_Contig_26567_8.69559:1.1472	LOC_689
ERR1857044_Contig_65474_409.063:1.2137	LOC_690
ERR1857044_Contig_43798_355.736:1.1104	LOC_691
ERR1857044_Contig_93482_8.84914:1.1359	LOC_692
ERR1857044_Contig_48945_13.5559:1.1290	LOC_693
ERR1857044_Contig_48298_31.322:1.1110	LOC_694
ERR1857044_Contig_8322_10.3749:1.1215	LOC_695
ERR1857044_Contig_19605_372.073:1.3272	LOC_696
ERR1857044_Contig_88024_18.475:1.1182	LOC_697
ERR1857044_Contig_23768_10.713:1.2724	LOC_698
ERR1857044_Contig_2076_82.9359:1.1471	LOC_699
ERR1857044_Contig_75547_428.321:1.1124	LOC_700
ERR1857044_Contig_52645_26.375:1.1012	LOC_701
ERR1857044_Contig_20525_12.5546:1.2748	LOC_702
ERR1857044_Contig_13498_23.0212:1.5352	LOC_703
ERR1857044_Contig_77377_9.7946:1.2021	LOC_704
ERR1857044_Contig_2269_8.4113:1.1666	LOC_705
ERR1857044_Contig_6589_10.4849:1.1113	LOC_706
ERR1857044_Contig_91587_12.3929:1.1173	LOC_707
ERR1857044_Contig_58634_321.386:1.1046	LOC_708
ERR1857044_Contig_20473_23.8928:1.1438	LOC_709
ERR1857044_Contig_23729_22.6281:1.1023	LOC_710
ERR1857044_Contig_53769_12.7207:1.2430	LOC_711
ERR1857044_Contig_17207_20.074:1.1952	LOC_712
ERR1857044_Contig_30207_7.06169:1.2111	LOC_713
ERR1857044_Contig_39523_8.13393:1.1573	LOC_714
ERR1857044_Contig_84422_330.936:1.1508	LOC_715
ERR1857044_Contig_72088_20.3974:1.1029	LOC_716
ERR1857044_Contig_42183_19.8326:1.1352	LOC_717
ERR1857044_Contig_43655_407.84:1.1822	LOC_718
ERR1857044_Contig_17601_165.283:1.1461	LOC_719
ERR1857044_Contig_76314_37.3652:1.1222	LOC_720
ERR1857044_Contig_92224_152.412:1.3858	LOC_721
ERR1857044_Contig_92983_24.3611:1.1391	LOC_722
ERR1857044_Contig_67888_40.9527:1.1988	LOC_723
ERR1857044_Contig_53966_363.643:1.2723	LOC_724
ERR1857044_Contig_85029_8.58943:1.1552	LOC_725
ERR1857044_Contig_53337_23.6105:1.1753	LOC_726
ERR1857044_Contig_69336_391.965:1.1264	LOC_727
ERR1857044_Contig_58212_371.179:1.1441	LOC_728
ERR1857044_Contig_46854_37.6438:1.2131	LOC_729
ERR1857044_Contig_13921_19.2881:1.3491	LOC_730
ERR1857044_Contig_86842_24.4117:1.2524	LOC_731
ERR1857044_Contig_92139_15.3442:1.1066	LOC_732
ERR1857044_Contig_53473_8.03071:1.1876	LOC_733
ERR1857044_Contig_85567_11.6684:1.1715	LOC_734
ERR1857044_Contig_84779_145.729:1.1788	LOC_735
ERR1857044_Contig_79778_37.6945:1.2262	LOC_736
ERR1857044_Contig_16049_21.2091:1.1450	LOC_737
ERR1857044_Contig_81084_11.1754:1.1035	LOC_738
ERR1857044_Contig_32450_9.94849:1.1146	LOC_739
ERR1857044_Contig_36756_21.1593:1.1200	LOC_740
ERR1857044_Contig_87827_402.127:1.1034	LOC_741
ERR1857044_Contig_44404_14.3803:1.2505	LOC_742
ERR1857044_Contig_38891_12.9549:1.1571	LOC_743
ERR1857044_Contig_81666_10.6172:1.2034	LOC_744
ERR1857044_Contig_72007_10.1391:1.1817	LOC_745
ERR1857044_Contig_30667_12.5245:1.1185	LOC_746
ERR1857044_Contig_32453_38.5357:1.1196	LOC_747
ERR1857044_Contig_1708_382.508:1.1450	LOC_748
ERR1857044_Contig_16602_8.95737:1.1146	LOC_749
ERR1857044_Contig_73352_10.1703:1.2622	LOC_750
ERR1857044_Contig_52769_10.5263:1.1295	LOC_751
ERR1857044_Contig_76026_30.3016:1.1061	LOC_752
ERR1857044_Contig_65017_365.777:1.1064	LOC_753
ERR1857044_Contig_31179_8.5891:1.2332	LOC_754
ERR1857044_Contig_1305_23.0884:1.2938	LOC_755
ERR1857044_Contig_77758_24.4292:1.1495	LOC_756
ERR1857044_Contig_11214_98.7095:1.2340	LOC_757
ERR1857044_Contig_31554_18.7756:1.2752	LOC_758
ERR1857044_Contig_89764_403.29:1.1403	LOC_759
ERR1857044_Contig_80868_21.5192:1.2231	LOC_760
ERR1857044_Contig_73579_8.67736:1.2233	LOC_761
ERR1857044_Contig_20859_19.6595:1.1227	LOC_762
ERR1857044_Contig_17136_391.899:1.1120	LOC_763
ERR1857044_Contig_60750_10.6126:1.1698	LOC_764
ERR1857044_Contig_17189_7.85219:1.1116	LOC_765
ERR1857044_Contig_45519_10.8149:1.1295	LOC_766
ERR1857044_Contig_43055_9.78732:1.1581	LOC_767
ERR1857044_Contig_36742_20.7809:1.2928	LOC_768
ERR1857044_Contig_41977_18.4462:1.2221	LOC_769
ERR1857044_Contig_48256_17.847:1.2262	LOC_770
ERR1857044_Contig_83754_11.4871:1.1535	LOC_771
ERR1857044_Contig_51358_21.0383:1.1116	LOC_772
ERR1857044_Contig_822_23.987:1.1170	LOC_773
ERR1857044_Contig_56886_12.5644:1.1572	LOC_774
ERR1857044_Contig_85088_13.3551:1.1124	LOC_775
ERR1857044_Contig_77170_16.9759:1.1391	LOC_776
ERR1857044_Contig_76515_425.224:1.1854	LOC_777
ERR1857044_Contig_54228_22.5078:1.3181	LOC_778
ERR1857044_Contig_69578_39.9875:1.1062	LOC_779
ERR1857044_Contig_22594_42.5521:1.2344	LOC_780
ERR1857044_Contig_92727_9.2319:1.1111	LOC_781
ERR1857044_Contig_81299_7.2576:1.1072	LOC_782
ERR1857044_Contig_45223_24.8631:1.1430	LOC_783
ERR1857044_Contig_15852_9.22559:1.1372	LOC_784
ERR1857044_Contig_70602_7.80014:1.1431	LOC_785
ERR1857044_Contig_42466_369.302:1.1231	LOC_786
ERR1857044_Contig_346_347.958:1.1249	LOC_787
ERR1857044_Contig_9113_8.17397:1.1595	LOC_788
ERR1857044_Contig_49849_12.2439:1.1988	LOC_789
ERR1857044_Contig_45391_12:1.1659	LOC_790
ERR1857044_Contig_16355_389.85:1.1132	LOC_791
ERR1857044_Contig_84276_9.36837:1.1057	LOC_792
ERR1857044_Contig_84680_21.8569:1.2145	LOC_793
ERR1857044_Contig_93287_22.5555:1.1507	LOC_794
ERR1857044_Contig_24664_8.83119:1.1572	LOC_795
ERR1857044_Contig_35504_11.5266:1.2090	LOC_796
ERR1857044_Contig_77000_12.7485:1.1479	LOC_797
ERR1857044_Contig_11861_350.763:1.1154	LOC_798
ERR1857044_Contig_3755_28.2251:1.1126	LOC_799
ERR1857044_Contig_25106_16.3167:1.2429	LOC_800
ERR1857044_Contig_10239_350.178:1.1739	LOC_801
ERR1857044_Contig_35840_9.26712:1.1057	LOC_802
ERR1857044_Contig_6930_10.4919:1.1138	LOC_803
ERR1857044_Contig_87619_361.476:1.1689	LOC_804
ERR1857044_Contig_33257_10.4446:1.1003	LOC_805
ERR1857044_Contig_4779_8.57237:1.1388	LOC_806
ERR1857044_Contig_55997_22.9176:1.1379	LOC_807
ERR1857044_Contig_35852_10.3941:1.1139	LOC_808
ERR1857044_Contig_24390_8.41362:1.1224	LOC_809
ERR1857044_Contig_24484_10.981:1.1812	LOC_810
ERR1857044_Contig_46855_10.8847:1.1269	LOC_811
ERR1857044_Contig_261_9.23052:1.1560	LOC_812
ERR1857044_Contig_73547_23.242:1.1330	LOC_813
ERR1857044_Contig_87046_29.8658:1.1130	LOC_814
ERR1857044_Contig_41419_24.8982:1.2486	LOC_815
ERR1857044_Contig_80951_13.2309:1.3078	LOC_816
ERR1857044_Contig_27861_35.8915:1.1043	LOC_817
ERR1857044_Contig_62733_9.20217:1.2043	LOC_818
ERR1857044_Contig_72010_8.81459:1.1665	LOC_819
ERR1857044_Contig_38241_10.6051:1.1071	LOC_820
ERR1857044_Contig_29092_5.9353:1.1241	LOC_821
ERR1857044_Contig_91003_6.59716:1.2485	LOC_822
ERR1857044_Contig_82384_419.928:1.2962	LOC_823
ERR1857044_Contig_63249_7.10173:1.1927	LOC_824
ERR1857044_Contig_28356_8.99212:1.3572	LOC_825
ERR1857044_Contig_22131_11.0587:1.1315	LOC_826
ERR1857044_Contig_24665_410.434:1.1101	LOC_827
ERR1857044_Contig_34178_22.8915:1.2361	LOC_828
ERR1857044_Contig_56998_13.9856:1.2105	LOC_829
ERR1857044_Contig_16889_7.45692:1.2504	LOC_830
ERR1857044_Contig_46236_363.13:1.1340	LOC_831
ERR1857044_Contig_76843_58.791:1.1369	LOC_832
ERR1857044_Contig_52969_13.5628:1.1285	LOC_833
ERR1857044_Contig_17553_377.734:1.1332	LOC_834
ERR1857044_Contig_68947_8.34924:1.1403	LOC_835
ERR1857044_Contig_34836_10.1629:1.1358	LOC_836
ERR1857044_Contig_43577_7.30144:1.1546	LOC_837
ERR1857044_Contig_6654_135.396:1.1759	LOC_838
ERR1857044_Contig_10055_384.753:1.1484	LOC_839
ERR1857044_Contig_73388_13.7459:1.3101	LOC_840
ERR1857044_Contig_67987_424.288:1.1132	LOC_841
ERR1857044_Contig_31587_8.11368:1.1014	LOC_842
ERR1857044_Contig_6900_405.13:1.1146	LOC_843
ERR1857044_Contig_14109_32.2667:1.1055	LOC_844
ERR1857044_Contig_92253_409.021:1.1861	LOC_845
ERR1857044_Contig_66472_37.2286:1.1293	LOC_846
ERR1857044_Contig_36501_36.0633:1.1885	LOC_847
ERR1857044_Contig_59407_11.8084:1.1189	LOC_848
ERR1857044_Contig_91941_12.231:1.1189	LOC_849
ERR1857044_Contig_74518_93.6177:1.1485	LOC_850
ERR1857044_Contig_46303_34.7773:1.2422	LOC_851
ERR1857044_Contig_45511_10.4513:1.1950	LOC_852
ERR1857044_Contig_45432_9.45131:1.1930	LOC_853
ERR1857044_Contig_32856_8.50892:1.1197	LOC_854
ERR1857044_Contig_45042_8.4494:1.4733	LOC_855
ERR1857044_Contig_81272_19.816:1.1281	LOC_856
ERR1857044_Contig_56257_9.71685:1.1355	LOC_857
ERR1857044_Contig_64487_23.0747:1.1158	LOC_858
ERR1857044_Contig_9706_6.55434:1.1023	LOC_859
ERR1857044_Contig_70764_9.72394:1.1056	LOC_860
ERR1857044_Contig_29307_385.486:1.1423	LOC_861
ERR1857044_Contig_48846_13.3813:1.1992	LOC_862
ERR1857044_Contig_82478_9.55687:1.9489	LOC_863
ERR1857044_Contig_50898_23.9261:1.2265	LOC_864
ERR1857044_Contig_19643_19.0354:1.1037	LOC_865
ERR1857044_Contig_88394_25.616:1.1434	LOC_866
ERR1857044_Contig_8076_8.63342:1.1624	LOC_867
ERR1857044_Contig_86812_25.382:1.5389	LOC_868
ERR1857044_Contig_48022_8.6159:1.1957	LOC_869
ERR1857044_Contig_14229_12.5415:1.1045	LOC_870
ERR1857044_Contig_91572_382.045:1.1383	LOC_871
ERR1857044_Contig_45340_24.9154:1.1048	LOC_872
ERR1857044_Contig_81792_13.8848:1.1825	LOC_873
ERR1857044_Contig_5529_36.2358:1.3658	LOC_874
ERR1857044_Contig_15175_22.5886:1.1165	LOC_875
ERR1857044_Contig_80002_14.6298:1.2238	LOC_876
ERR1857044_Contig_2431_9.01138:1.1250	LOC_877
ERR1857044_Contig_81985_11.545:1.1130	LOC_878
ERR1857044_Contig_49409_409.247:1.1113	LOC_879
ERR1857044_Contig_75179_8.99542:1.2420	LOC_880
ERR1857044_Contig_88210_396.784:1.1653	LOC_881
ERR1857044_Contig_28678_26.4315:1.1837	LOC_882
ERR1857044_Contig_78359_19.7723:1.5087	LOC_883
ERR1857044_Contig_16985_5.8642:1.1073	LOC_884
ERR1857044_Contig_7651_398.554:1.1098	LOC_885
ERR1857044_Contig_5112_9.90349:1.1512	LOC_886
ERR1857044_Contig_82867_11.4365:1.1067	LOC_887
ERR1857044_Contig_45401_12.866:1.1565	LOC_888
ERR1857044_Contig_53581_9.41417:1.1925	LOC_889
ERR1857044_Contig_78302_20.6857:1.2196	LOC_890
ERR1857044_Contig_11240_8.95056:1.1274	LOC_891
ERR1857044_Contig_49349_15.5053:1.1983	LOC_892
ERR1857044_Contig_51371_13.9034:1.1303	LOC_893
ERR1857044_Contig_67408_88.3158:1.1103	LOC_894
ERR1857044_Contig_13716_417.604:1.1021	LOC_895
ERR1857044_Contig_63377_10.6157:1.3528	LOC_896
ERR1857044_Contig_83158_35.3377:1.1314	LOC_897
ERR1857044_Contig_15777_35.4234:1.1678	LOC_898
ERR1857044_Contig_77_10.0912:1.6756	LOC_899
ERR1857044_Contig_41086_7.57861:1.1254	LOC_900
ERR1857044_Contig_89789_11.9323:1.1912	LOC_901
ERR1857044_Contig_7999_38.5323:1.2592	LOC_902
ERR1857044_Contig_88757_20.5074:1.1232	LOC_903
ERR1857044_Contig_84678_38.6477:1.1073	LOC_904
ERR1857044_Contig_446_11.4282:1.1148	LOC_905
ERR1857044_Contig_53811_12.7162:1.1405	LOC_906
ERR1857044_Contig_93458_17.9759:1.1974	LOC_907
ERR1857044_Contig_93712_8.83745:1.1681	LOC_908
ERR1857044_Contig_44154_12.1477:1.1178	LOC_909
ERR1857044_Contig_82289_9.65095:1.2226	LOC_910
ERR1857044_Contig_79640_20.5354:1.2026	LOC_911
ERR1857044_Contig_67382_18.4888:1.1364	LOC_912
ERR1857044_Contig_66016_20.9153:1.2476	LOC_913
ERR1857044_Contig_49761_12.6826:1.2405	LOC_914
ERR1857044_Contig_66595_12.3428:1.2485	LOC_915
ERR1857044_Contig_49506_24.2391:1.1241	LOC_916
ERR1857044_Contig_37855_11.2966:1.1955	LOC_917
ERR1857044_Contig_23461_157.287:1.1418	LOC_918
ERR1857044_Contig_16635_14.3012:1.1713	LOC_919
ERR1857044_Contig_29261_16.7877:1.1932	LOC_920
ERR1857044_Contig_26730_36.8756:1.1507	LOC_921
ERR1857044_Contig_87434_11.6955:1.3718	LOC_922
ERR1857044_Contig_20163_10.8932:1.1059	LOC_923
ERR1857044_Contig_87495_10.6469:1.2161	LOC_924
ERR1857044_Contig_48493_23.759:1.1526	LOC_925
ERR1857044_Contig_54574_71.4111:1.1032	LOC_926
ERR1857044_Contig_24642_19.2865:1.1329	LOC_927
ERR1857044_Contig_72291_5.82166:1.1091	LOC_928
ERR1857044_Contig_26875_8.85823:1.1071	LOC_929
ERR1857044_Contig_8093_19.5593:1.1579	LOC_930
ERR1857044_Contig_67703_23.0685:1.3248	LOC_931
ERR1857044_Contig_59276_30.6021:1.1181	LOC_932
ERR1857044_Contig_59079_10.2127:1.1087	LOC_933
ERR1857044_Contig_69855_7.75258:1.1669	LOC_934
ERR1857044_Contig_44683_23.6745:1.2518	LOC_935
ERR1857044_Contig_86680_8.06051:1.2317	LOC_936
ERR1857044_Contig_90346_489.212:1.1302	LOC_937
ERR1857044_Contig_24380_14.1289:1.1378	LOC_938
ERR1857044_Contig_37093_8.3451:1.1153	LOC_939
ERR1857044_Contig_90751_13.6799:1.1226	LOC_940
ERR1857044_Contig_71220_10.5392:1.2314	LOC_941
ERR1857044_Contig_8603_8.30301:1.3373	LOC_942
ERR1857044_Contig_59476_20.7368:1.1593	LOC_943
ERR1857044_Contig_78121_8.15418:1.1168	LOC_944
ERR1857044_Contig_78268_32.7464:1.1479	LOC_945
